Date,AMZN,BA,DIS,IBM,KO,MSFT
2014-02-10,360.8699951171875,108.68002319335938,70.91957092285156,123.29374694824219,29.822887420654297,31.555381774902344
2014-02-11,361.7900085449219,111.2440414428711,71.59138488769531,125.07556915283203,29.87700843811035,31.87264633178711
2014-02-12,349.25,110.12669372558594,71.70182800292969,125.45142364501953,29.7764949798584,32.12990188598633
2014-02-13,357.20001220703125,111.30420684814453,71.69263458251953,126.5650634765625,29.884746551513672,32.24993896484375
2014-02-14,357.3500061035156,111.87146759033203,72.9166488647461,127.85271453857422,30.101238250732422,32.258514404296875
2014-02-18,353.6499938964844,112.27542877197266,73.23876190185547,127.50469970703125,28.972349166870117,32.32762145996094
2014-02-19,347.3800048828125,110.35015106201172,72.58534240722656,127.3376693725586,28.68625831604004,32.40537643432617
2014-02-20,349.79998779296875,111.35575866699219,72.87985229492188,128.2494354248047,28.840898513793945,32.61272048950195
2014-02-21,346.760009765625,110.2556381225586,73.74492645263672,127.22625732421875,28.74811363220215,32.81141662597656
2014-02-24,351.7799987792969,111.38155364990234,74.297119140625,127.68567657470703,28.99554443359375,32.56087875366211
2014-02-25,358.32000732421875,108.96638488769531,73.81856536865234,127.53252410888672,29.20431137084961,32.431297302246094
2014-02-26,359.79998779296875,108.8202896118164,73.69892120361328,128.11021423339844,29.281633377075195,32.370819091796875
2014-02-27,360.1300048828125,110.49626159667969,74.06705474853516,128.952392578125,29.4362735748291,32.70775604248047
2014-02-28,362.1000061035156,110.80570220947266,74.37073516845703,128.88279724121094,29.536785125732422,33.09652328491211
2014-03-03,359.7799987792969,110.20406341552734,73.1283187866211,128.2494354248047,29.47494125366211,32.638648986816406
2014-03-04,363.8999938964844,111.931640625,75.19904327392578,129.76673889160156,29.621849060058594,33.182891845703125
2014-03-05,372.3699951171875,110.69396209716797,76.09175109863281,130.25396728515625,29.65277099609375,32.923728942871094
2014-03-06,372.1600036621094,110.75413513183594,76.69915008544922,130.6020050048828,29.745559692382812,32.95828628540039
2014-03-07,372.05999755859375,110.47908782958984,75.65919494628906,130.62985229492188,29.807411193847656,32.74230194091797
2014-03-10,370.5299987792969,109.0609359741211,75.43832397460938,129.73196411132812,29.884746551513672,32.67319869995117
2014-03-11,368.82000732421875,108.01235961914062,74.59162139892578,129.98947143554688,30.000720977783203,32.845977783203125
2014-03-12,370.6400146484375,106.94658660888672,74.89532470703125,129.61363220214844,29.98123550415039,33.061946868896484
2014-03-13,371.510009765625,104.76347351074219,73.56086730957031,127.99886322021484,29.591567993164062,32.73365783691406
2014-03-14,373.739990234375,105.81205749511719,73.68971252441406,126.82262420654297,29.747432708740234,32.56951904296875
2014-03-17,375.0400085449219,107.79747772216797,74.90453338623047,129.32827758789062,29.82537269592285,32.87189483642578
2014-03-18,378.7699890136719,106.61136627197266,75.45671844482422,130.0243377685547,29.926681518554688,34.16775894165039
2014-03-19,373.2300109863281,105.06428527832031,74.10385131835938,128.56263732910156,29.72405433654785,33.925872802734375
2014-03-20,368.9700012207031,106.34494018554688,74.37073516845703,130.782958984375,29.965656280517578,34.841617584228516
2014-03-21,360.6199951171875,105.35652160644531,73.94740295410156,129.9268798828125,29.95785903930664,34.69475173950195
2014-03-24,351.8500061035156,106.07848358154297,73.15592956542969,131.02658081054688,29.926681518554688,34.98847579956055
2014-03-25,354.7099914550781,106.59418487548828,73.2111587524414,135.75259399414062,30.09814453125,34.85024642944336
2014-03-26,343.4100036621094,106.17301177978516,72.35526275634766,134.0681915283203,30.09034538269043,34.3751106262207
2014-03-27,338.4700012207031,105.89798736572266,72.2264175415039,132.12631225585938,30.254005432128906,34.00361251831055
2014-03-28,338.2900085449219,106.97235107421875,72.6957778930664,132.5578155517578,30.355321884155273,34.815696716308594
2014-03-31,336.3699951171875,107.85762023925781,73.68971252441406,133.97776794433594,30.129310607910156,35.41180419921875
2014-04-01,342.989990234375,110.19547271728516,75.0701904296875,135.376708984375,29.93447494506836,35.78328323364258
2014-04-02,341.9599914550781,110.28140258789062,75.1622085571289,134.71546936035156,29.87212562561035,35.72279739379883
2014-04-03,333.6199951171875,110.68536376953125,75.1806411743164,134.11688232421875,29.669504165649414,35.429073333740234
2014-04-04,323.0,109.48207092285156,74.02103424072266,133.4765625,29.786405563354492,34.4442253112793
2014-04-07,317.760009765625,107.94359588623047,72.82463073730469,135.39065551757812,30.09814453125,34.38374710083008
2014-04-08,327.07000732421875,106.70592498779297,73.22955322265625,134.5345458984375,30.31635856628418,34.4010124206543
2014-04-09,331.80999755859375,109.05232238769531,74.0578384399414,136.86622619628906,30.386499404907227,34.96255874633789
2014-04-10,317.1099853515625,106.26758575439453,71.3337173461914,136.19802856445312,30.308565139770508,34.00361251831055
2014-04-11,311.7300109863281,104.91817474365234,70.87355041503906,135.8569793701172,30.105932235717773,33.8740348815918
2014-04-14,315.9100036621094,105.93238830566406,71.43494415283203,137.65272521972656,30.183876037597656,33.84811019897461
2014-04-15,316.0799865722656,106.8090591430664,71.47176361083984,137.1306915283203,31.313913345336914,34.34054946899414
2014-04-16,323.67999267578125,108.33036041259766,72.65896606445312,136.69918823242188,31.633434295654297,34.90209197998047
2014-04-17,324.9100036621094,109.94621276855469,73.6160888671875,132.2515869140625,31.734756469726562,34.565162658691406
2014-04-21,330.8699951171875,109.8602294921875,72.80622100830078,133.8245849609375,31.758129119873047,34.50468063354492
2014-04-22,329.32000732421875,109.62821197509766,73.11912536621094,133.74107360839844,31.72696304321289,34.54789352416992
2014-04-23,324.5799865722656,112.27542877197266,73.18354797363281,133.44869995117188,31.7425479888916,34.2887077331543
2014-04-24,337.1499938964844,111.61361694335938,73.24797058105469,132.39776611328125,31.719167709350586,34.43557357788086
2014-04-25,303.8299865722656,110.58222961425781,71.99633026123047,131.9871063232422,31.96076202392578,34.47876739501953
2014-04-28,296.5799865722656,109.18986511230469,71.58219146728516,134.43016052246094,31.976350784301758,35.30813217163086
2014-04-29,300.3800048828125,110.3329849243164,72.37367248535156,135.80128479003906,31.61785888671875,34.99711608886719
2014-04-30,304.1300048828125,110.89165496826172,73.01788330078125,136.7478790283203,31.789316177368164,34.90209197998047
2014-05-01,307.8900146484375,110.41032409667969,73.22035217285156,134.70156860351562,31.781518936157227,34.5565299987793
2014-05-02,308.010009765625,111.68235778808594,73.91059112548828,133.24688720703125,31.91400146484375,34.2887077331543
2014-05-05,310.04998779296875,113.41854858398438,74.74807739257812,133.12161254882812,31.765926361083984,34.0640983581543
2014-05-06,297.3800048828125,112.44733428955078,74.57323455810547,132.26551818847656,31.555511474609375,33.744441986083984
2014-05-07,292.7099914550781,112.66342163085938,73.89219665527344,132.52450561523438,31.882829666137695,34.055450439453125
2014-05-08,288.32000732421875,112.85355377197266,75.0978012084961,132.25149536132812,31.7425479888916,34.24551773071289
2014-05-09,292.239990234375,113.31165313720703,75.41991424560547,133.0706024169922,31.85165023803711,34.159122467041016
2014-05-12,302.8599853515625,114.60811614990234,75.85245513916016,134.81375122070312,31.812694549560547,34.530609130859375
2014-05-13,304.6400146484375,115.34276580810547,75.53955078125,134.54771423339844,32.0386962890625,35.16571044921875
2014-05-14,297.6199951171875,114.94518280029297,74.47198486328125,132.11851501464844,31.86724853515625,35.009117126464844
2014-05-15,295.19000244140625,113.40673828125,73.76334381103516,130.5363311767578,31.578889846801758,34.45231628417969
2014-05-16,297.70001220703125,113.06097412109375,73.98422241210938,130.95628356933594,31.86724853515625,34.652400970458984
2014-05-19,296.760009765625,113.52771759033203,74.59162139892578,130.914306640625,31.72696304321289,34.582801818847656
2014-05-20,301.19000244140625,111.99787902832031,74.6284408569336,129.4371795654297,31.62565040588379,34.52191162109375
2014-05-21,305.010009765625,113.19063568115234,75.64079284667969,130.48731994628906,31.85165023803711,35.10481643676758
2014-05-22,304.9100036621094,113.95121765136719,75.78804016113281,129.99024963378906,31.62565040588379,34.887325286865234
2014-05-23,312.239990234375,114.44390106201172,76.68075561523438,130.17225646972656,31.62565040588379,34.904701232910156
2014-05-27,310.82000732421875,115.96507263183594,77.06727600097656,129.3601837158203,31.77372932434082,34.96560287475586
2014-05-28,310.1600036621094,116.10337829589844,76.93843841552734,128.17005920410156,31.62565040588379,34.80900955200195
2014-05-29,313.7799987792969,116.80348205566406,77.33417510986328,128.64610290527344,31.687992095947266,35.09610366821289
2014-05-30,312.54998779296875,116.89854431152344,77.3157730102539,129.06610107421875,31.882829666137695,35.61811065673828
2014-06-02,308.8399963378906,117.46034240722656,77.5550537109375,129.9972381591797,31.84386444091797,35.48761749267578
2014-06-03,307.19000244140625,117.44306945800781,77.19612121582031,129.07313537597656,31.859455108642578,35.0526123046875
2014-06-04,306.7799987792969,116.96769714355469,77.52742767333984,129.17117309570312,31.789316177368164,35.078712463378906
2014-06-05,323.57000732421875,118.25553894042969,78.02442169189453,130.20022583007812,31.86724853515625,35.85301971435547
2014-06-06,329.6700134277344,119.49150085449219,77.86795806884766,130.47325134277344,31.945175170898438,36.087921142578125
2014-06-09,327.5,119.24085235595703,78.66865539550781,130.3682861328125,31.882829666137695,35.90522384643555
2014-06-10,332.4100036621094,118.62718963623047,77.99678802490234,129.0171661376953,32.00753402709961,35.76601028442383
2014-06-11,335.20001220703125,115.90457916259766,77.59183502197266,127.58899688720703,31.84386444091797,35.548519134521484
2014-06-12,325.9100036621094,114.25373077392578,76.20219421386719,126.86787414550781,31.73785400390625,35.304908752441406
2014-06-13,326.2699890136719,114.34017181396484,76.20219421386719,127.80599975585938,31.6986026763916,35.87042236328125
2014-06-16,327.6199951171875,114.5562744140625,76.66233825683594,127.65902709960938,31.92630958557129,36.10531997680664
2014-06-17,325.6199951171875,114.47846984863281,76.53349304199219,127.59599304199219,32.130462646484375,36.26192092895508
2014-06-18,334.3800048828125,114.50438690185547,76.92003631591797,128.5341339111328,32.63298797607422,36.23581314086914
2014-06-19,327.0,114.79827880859375,77.09488677978516,127.98806762695312,32.8135871887207,36.114017486572266
2014-06-20,324.20001220703125,114.17597198486328,76.22058868408203,127.09894561767578,32.735069274902344,36.26192092895508
2014-06-23,327.239990234375,113.09556579589844,76.16536712646484,127.5119857788086,32.7664794921875,36.53163146972656
2014-06-24,324.1600036621094,111.626220703125,76.09175109863281,126.62989807128906,32.860687255859375,36.32282638549805
2014-06-25,327.44000244140625,109.81980895996094,77.21452331542969,126.51787567138672,32.94707107543945,36.56642150878906
2014-06-26,325.69000244140625,110.64954376220703,77.72071075439453,126.2728500366211,33.00202941894531,36.29671096801758
2014-06-27,324.57000732421875,111.09899139404297,78.50298309326172,127.21092987060547,33.12766647338867,36.75783157348633
2014-06-30,324.7799987792969,109.96675872802734,78.90792083740234,126.90287780761719,33.26115798950195,36.279327392578125
2014-07-01,332.3900146484375,110.76189422607422,79.57975006103516,130.45933532714844,33.206180572509766,36.427223205566406
2014-07-02,332.8500061035156,110.30384063720703,79.55213928222656,131.88748168945312,33.206180572509766,36.453330993652344
2014-07-03,337.489990234375,111.07305908203125,79.9202651977539,131.9854736328125,33.15907287597656,36.36632537841797
2014-07-07,333.54998779296875,111.57438659667969,79.69017791748047,131.64244079589844,33.08840560913086,36.53163146972656
2014-07-08,323.80999755859375,109.58644104003906,79.01835632324219,131.06834411621094,32.93136978149414,36.34892654418945
2014-07-09,329.9700012207031,109.58644104003906,80.26997375488281,131.90847778320312,32.93922805786133,36.25321578979492
2014-07-10,327.9200134277344,109.58644104003906,79.93865966796875,131.40438842773438,33.1826286315918,36.27061462402344
2014-07-11,346.20001220703125,110.71002960205078,79.9662857055664,131.61448669433594,32.95492172241211,36.61863327026367
2014-07-14,355.32000732421875,111.946044921875,79.84664916992188,132.91656494140625,33.27685546875,36.66212463378906
2014-07-15,354.44000244140625,111.58301544189453,79.28524017333984,131.95750427246094,33.05699920654297,36.93182373046875
2014-07-16,355.8999938964844,110.13094329833984,78.54898834228516,134.66677856445312,33.07270050048828,38.349937438964844
2014-07-17,352.45001220703125,108.7999267578125,78.25450134277344,134.7577362060547,32.99418258666992,38.7414436340332
2014-07-18,358.6600036621094,110.32111358642578,78.97233581542969,134.7647247314453,33.31611633300781,38.88064956665039
2014-07-21,359.760009765625,110.89157104492188,78.90792083740234,133.60963439941406,33.292572021484375,39.01114273071289
2014-07-22,360.8399963378906,112.13616943359375,79.3404541015625,135.87791442871094,32.34246826171875,39.00244140625
2014-07-23,358.1400146484375,109.51730346679688,79.18401336669922,135.5558624267578,32.044090270996094,39.03725051879883
2014-07-24,358.6099853515625,107.520751953125,79.88346862792969,136.6829833984375,32.16972351074219,38.62834930419922
2014-07-25,324.010009765625,106.48355865478516,79.3588638305664,136.0949249267578,32.19327926635742,38.71535110473633
2014-07-28,320.4100036621094,106.3625717163086,80.20555877685547,137.06101989746094,31.94200897216797,38.254241943359375
2014-07-29,320.0,105.72296142578125,79.33125305175781,136.2139129638672,31.682889938354492,38.18463897705078
2014-07-30,322.510009765625,105.69701385498047,80.26077270507812,135.81484985351562,31.109704971313477,37.91493606567383
2014-07-31,312.989990234375,104.13263702392578,79.03675079345703,134.1837158203125,30.850582122802734,37.549522399902344
2014-08-01,307.05999755859375,104.04617309570312,78.57659149169922,132.41952514648438,30.850582122802734,37.28853225708008
2014-08-04,313.6499938964844,103.65724182128906,80.28839111328125,132.76254272460938,30.93696403503418,37.73223114013672
2014-08-05,312.32000732421875,104.81542205810547,79.8374252319336,130.9843292236328,30.76421356201172,37.47993850708008
2014-08-06,313.8900146484375,102.90241241455078,79.69017791748047,130.96324157714844,31.345256805419922,37.18412399291992
2014-08-07,311.45001220703125,104.20673370361328,78.69624328613281,129.7871551513672,30.89769744873047,37.61042785644531
2014-08-08,316.79998779296875,104.89369201660156,79.9294662475586,131.4280242919922,30.97621726989746,37.58433151245117
2014-08-11,318.3299865722656,105.04151916503906,80.52767944335938,132.01954650878906,31.070432662963867,37.58433151245117
2014-08-12,319.32000732421875,104.75456237792969,80.26077270507812,131.92796325683594,31.156810760498047,37.86273956298828
2014-08-13,326.2799987792969,106.06758117675781,80.61969757080078,132.35757446289062,31.360963821411133,38.349937438964844
2014-08-14,333.2099914550781,107.91972351074219,81.5492172241211,132.3082733154297,31.54941749572754,38.51524353027344
2014-08-15,333.6300048828125,107.0936508178711,82.16582489013672,131.95619201660156,32.09905242919922,38.967647552490234
2014-08-18,334.5299987792969,108.67623138427734,82.80085754394531,133.3505401611328,32.468101501464844,39.24605178833008
2014-08-19,335.1300048828125,109.1979751586914,82.9112777709961,133.85055541992188,32.39743423461914,39.68376922607422
2014-08-20,335.7799987792969,110.73706817626953,82.68119049072266,133.87164306640625,32.389583587646484,39.35110855102539
2014-08-21,332.9100036621094,110.86747741699219,83.17817687988281,134.6674346923828,32.51520538330078,39.58747100830078
2014-08-22,331.5899963378906,110.83271026611328,83.27942657470703,134.08998107910156,32.287498474121094,39.526187896728516
2014-08-25,334.0199890136719,111.58922576904297,83.17817687988281,134.6181182861328,32.51520538330078,39.543704986572266
2014-08-26,341.8299865722656,111.82400512695312,82.84686279296875,135.90682983398438,32.66438674926758,39.403629302978516
2014-08-27,343.17999267578125,111.47618103027344,83.16898345947266,135.3857421875,32.66438674926758,39.28106689453125
2014-08-28,340.0199890136719,110.52837371826172,83.0401382446289,135.20968627929688,32.687965393066406,39.28982162475586
2014-08-29,339.0400085449219,110.25880432128906,82.71802520751953,135.4209442138672,32.758628845214844,39.77130889892578
2014-09-02,342.3800048828125,109.11100006103516,83.56472778320312,134.89981079101562,32.6958122253418,39.47367477416992
2014-09-03,339.0,109.5110092163086,83.69356536865234,135.1744842529297,32.80573654174805,39.35984802246094
2014-09-04,345.95001220703125,109.09362030029297,82.95731353759766,134.28009033203125,32.87640380859375,39.62248611450195
2014-09-05,346.3800048828125,108.42403411865234,83.69356536865234,134.6462860107422,32.85284423828125,40.191524505615234
2014-09-08,342.3399963378906,111.28488159179688,83.34384155273438,133.8998260498047,32.80573654174805,40.68177795410156
2014-09-09,329.75,111.48487854003906,82.4603271484375,133.794189453125,32.93136978149414,40.93564224243164
2014-09-10,331.3299865722656,111.49359130859375,82.38670349121094,134.88572692871094,33.111961364746094,41.00568389892578
2014-09-11,330.5199890136719,110.9892349243164,82.80085754394531,135.01246643066406,33.17920684814453,41.14575958251953
2014-09-12,331.19000244140625,110.38923645019531,82.52474975585938,134.70263671875,32.79164123535156,40.88312530517578
2014-09-15,323.8900146484375,109.83273315429688,82.90208435058594,135.07586669921875,32.823280334472656,40.480430603027344
2014-09-16,327.760009765625,110.71098327636719,83.07695007324219,135.88568115234375,32.93400192260742,40.93564224243164
2014-09-17,324.0,111.09359741210938,83.13216400146484,135.7731170654297,32.9102783203125,40.72555160522461
2014-09-18,325.0,111.8066177368164,83.14136505126953,136.44203186035156,33.05264663696289,40.86561965942383
2014-09-19,331.32000732421875,112.47615814208984,83.27942657470703,136.61810302734375,33.2582893371582,41.60097885131836
2014-09-22,324.5,111.83267974853516,82.1750259399414,135.99136352539062,33.39274597167969,41.198280334472656
2014-09-23,323.6300048828125,110.76314544677734,81.27312469482422,134.94207763671875,33.13172912597656,40.760562896728516
2014-09-24,328.2099914550781,111.8066177368164,82.32228088378906,135.42796325683594,33.432289123535156,41.215789794921875
2014-09-25,321.92999267578125,110.5544662475586,81.05224609375,133.1040496826172,33.04473876953125,40.305335998535156
2014-09-26,323.2099914550781,111.9022445678711,81.66887664794922,133.84349060058594,33.376922607421875,40.62925338745117
2014-09-29,321.82000732421875,111.97181701660156,81.75170135498047,133.54771423339844,33.416473388671875,40.6555061340332
2014-09-30,322.44000244140625,110.76314544677734,81.93575286865234,133.68153381347656,33.74074935913086,40.58547592163086
2014-10-01,317.4599914550781,108.40666961669922,80.51844787597656,131.80828857421875,33.80402374267578,40.18277359008789
2014-10-02,318.4100036621094,107.97187805175781,79.87423706054688,131.62521362304688,33.74074935913086,40.060211181640625
2014-10-03,322.739990234375,109.87620544433594,81.40196990966797,132.8646240234375,34.00966262817383,40.349117279052734
2014-10-06,322.20001220703125,109.78925323486328,81.50321960449219,133.12518310546875,34.48421859741211,40.349117279052734
2014-10-07,316.9800109863281,107.2327651977539,80.16875457763672,130.78013610839844,34.7373046875,39.858848571777344
2014-10-08,322.70001220703125,108.67623138427734,81.08905792236328,133.3505401611328,35.23558807373047,40.953163146972656
2014-10-09,315.3699951171875,106.74583435058594,78.88030242919922,131.28012084960938,34.69776916503906,40.13898849487305
2014-10-10,311.3900146484375,105.65019226074219,79.39569091796875,130.93502807617188,35.172325134277344,38.54569625854492
2014-10-13,306.45001220703125,104.73717498779297,77.2237319946289,129.23788452148438,34.8559455871582,38.21303176879883
2014-10-14,308.30999755859375,106.33714294433594,77.4354019165039,129.43508911132812,34.515846252441406,38.28306198120117
2014-10-15,305.9700012207031,104.5110855102539,75.53955078125,127.99148559570312,34.19157409667969,37.83658981323242
2014-10-16,302.8599853515625,104.59803771972656,75.22663879394531,126.64639282226562,33.66164779663086,37.41637420654297
2014-10-17,303.6400146484375,107.16321563720703,77.1501235961914,128.2026824951172,33.91476058959961,38.19551467895508
2014-10-20,306.2099914550781,108.09363555908203,78.7054443359375,119.08309173583984,34.23902893066406,38.5894660949707
2014-10-21,315.3299865722656,110.53706359863281,80.56449127197266,114.94932556152344,32.17471694946289,39.28982162475586
2014-10-22,312.9700012207031,105.60672760009766,80.1595458984375,113.9352798461914,32.127262115478516,38.85209274291992
2014-10-23,313.17999267578125,106.1110610961914,80.97862243652344,114.20991516113281,32.31708908081055,39.41238784790039
2014-10-24,287.05999755859375,106.29366302490234,81.5492172241211,114.13948059082031,32.45154571533203,40.38411331176758
2014-10-27,289.9700012207031,106.1893310546875,81.40196990966797,113.99163055419922,32.23798751831055,40.191524505615234
2014-10-28,295.5899963378906,107.48495483398438,82.76405334472656,115.20990753173828,32.07981491088867,40.699275970458984
2014-10-29,294.1199951171875,107.02410125732422,82.39591217041016,115.11129760742188,32.39618682861328,40.8130989074707
2014-10-30,299.07000732421875,107.66755676269531,83.03092193603516,115.7380599975586,32.74418640136719,40.314090728759766
2014-10-31,305.4599914550781,108.6153564453125,84.09850311279297,115.7732162475586,33.12382888793945,41.10198211669922
2014-11-03,305.7200012207031,109.58927154541016,84.40220642089844,115.74508666992188,33.06846237182617,41.53096008300781
2014-11-04,302.80999755859375,109.42403411865234,83.15056610107422,114.54090118408203,33.07636642456055,41.644752502441406
2014-11-05,296.5199890136719,108.64561462402344,83.74877166748047,113.95638275146484,33.46392059326172,41.89863586425781
2014-11-06,296.6400146484375,108.96051025390625,84.66910552978516,114.4811019897461,33.448097229003906,42.63399887084961
2014-11-07,299.8599853515625,108.84680938720703,82.82846069335938,114.91358184814453,33.47183609008789,42.61650085449219
2014-11-10,305.1099853515625,109.0129623413086,82.62598419189453,115.92041778564453,33.52720260620117,42.80034255981445
2014-11-11,312.010009765625,109.64270782470703,82.81005859375,115.78573608398438,33.62210464477539,42.78282165527344
2014-11-12,311.510009765625,110.0887680053711,82.7364273071289,114.8072738647461,33.78028869628906,42.70403289794922
2014-11-13,316.4800109863281,112.4152603149414,83.27942657470703,115.42408752441406,33.843563079833984,43.43065643310547
2014-11-14,327.82000732421875,112.70388793945312,83.56472778320312,116.39549255371094,33.796119689941406,43.404396057128906
2014-11-17,323.04998779296875,112.31903839111328,83.20579528808594,116.39549255371094,33.94638442993164,43.29934310913086
2014-11-18,324.92999267578125,114.27819061279297,83.08614349365234,114.78595733642578,34.42885208129883,42.938148498535156
2014-11-19,326.5400085449219,115.1091079711914,82.66280364990234,114.45980072021484,34.97459030151367,42.48006057739258
2014-11-20,330.5400085449219,115.18780517578125,81.81611633300781,113.89965057373047,34.998321533203125,42.90290069580078
2014-11-21,332.6300048828125,116.13241577148438,81.87132263183594,114.09819030761719,35.196048736572266,42.268619537353516
2014-11-24,335.6400146484375,117.73297882080078,83.36224365234375,114.97032928466797,35.01413345336914,41.92504119873047
2014-11-25,335.0400085449219,117.90787506103516,84.34698486328125,114.69377899169922,35.140689849853516,41.81932067871094
2014-11-26,333.57000732421875,117.88165283203125,84.59547424316406,114.82849884033203,35.27207946777344,42.06599426269531
2014-11-28,338.6400146484375,117.5143051147461,85.13845825195312,114.98448181152344,35.702125549316406,42.11886215209961
2014-12-01,326.0,115.79130554199219,85.31332397460938,114.53779602050781,35.47914505004883,42.83243942260742
2014-12-02,326.30999755859375,115.69508361816406,86.02195739746094,115.33899688720703,35.47117614746094,42.69147491455078
2014-12-03,316.5,115.42393493652344,85.69064331054688,116.65074157714844,34.881858825683594,42.356712341308594
2014-12-04,316.92999267578125,114.85546112060547,85.80109405517578,116.31746673583984,34.64293670654297,43.02623748779297
2014-12-05,312.6300048828125,115.63388061523438,86.28886413574219,115.76441955566406,34.66682815551758,42.656246185302734
2014-12-08,306.6400146484375,113.94583892822266,86.32566833496094,114.76470184326172,34.35624313354492,42.02194595336914
2014-12-09,312.5,113.40355682373047,85.53419494628906,115.56590270996094,33.48020935058594,41.92504119873047
2014-12-10,305.8399963378906,109.0129623413086,84.32857513427734,113.80748748779297,33.129791259765625,41.31716537475586
2014-12-11,307.3599853515625,107.9021987915039,85.51222229003906,114.20455932617188,33.07404327392578,41.55502700805664
2014-12-12,307.32000732421875,105.628173828125,85.26990509033203,110.17013549804688,32.58029556274414,41.36122512817383
2014-12-15,306.07000732421875,106.77394104003906,84.72003173828125,108.5251693725586,32.30951690673828,41.11455154418945
2014-12-16,295.05999755859375,108.67183685302734,84.03964233398438,107.35527038574219,32.16617202758789,39.784297943115234
2014-12-17,298.8800048828125,109.38031768798828,85.16737365722656,107.72396850585938,33.089969635009766,40.29525375366211
2014-12-18,297.7300109863281,109.91383361816406,86.31376647949219,111.80089569091797,33.758941650390625,41.863372802734375
2014-12-19,299.8999938964844,110.40361022949219,86.57473754882812,112.38941955566406,33.408538818359375,41.98672103881836
2014-12-22,306.5400085449219,112.14411926269531,87.795654296875,114.46693420410156,33.72708511352539,42.268619537353516
2014-12-23,306.2900085449219,113.72718811035156,88.25234985351562,115.03411102294922,34.22085189819336,42.682674407958984
2014-12-24,303.0299987792969,114.78546905517578,88.0007095336914,114.736328125,34.196956634521484,42.40956115722656
2014-12-26,309.0899963378906,115.1265869140625,88.5692367553711,115.10504150390625,34.2128791809082,42.180519104003906
2014-12-29,312.0400085449219,115.70381164550781,89.00727844238281,113.80748748779297,34.13325119018555,41.80170440673828
2014-12-30,310.29998779296875,115.30150604248047,88.26166534423828,113.4813461303711,34.05360412597656,41.42289352416992
2014-12-31,310.3500061035156,113.68343353271484,87.78634643554688,113.7578353881836,33.62356185913086,40.92074203491211
2015-01-02,308.5199890136719,113.6572036743164,87.37626647949219,114.90650939941406,33.55984115600586,41.19384002685547
2015-01-05,302.19000244140625,112.87004852294922,86.09939575195312,113.09845733642578,33.55984115600586,40.81502914428711
